timestamp,left_angle,right_angle,left_velocity,right_velocity,phase_left,phase_right,assist_left,assist_right,motion_detected,assist_enabled
2025-12-07 18:22:08.178,0.000575,-0.000192,-0.051728,-0.072786,0.000000,3.141593,0.000000,0.000000,False,False
2025-12-07 18:22:08.187,0.158578,0.181588,0.651408,0.902266,0.000000,3.141593,0.000000,0.000000,False,False
2025-12-07 18:22:08.236,0.162029,0.185423,0.704509,0.891279,0.120910,3.262503,0.000000,0.000000,False,False
2025-12-07 18:22:08.249,0.198462,0.237962,0.592813,0.839094,0.195410,3.337002,0.000000,0.000000,False,False
2025-12-07 18:22:08.294,0.200763,0.241030,0.540627,0.888533,0.246818,3.388411,0.000000,0.000000,False,False
2025-12-07 18:22:08.307,0.218787,0.286283,0.245823,0.796979,0.280509,3.422102,0.000000,0.000000,False,False
2025-12-07 18:22:08.352,0.220321,0.289351,0.321813,0.724651,0.308905,3.450498,0.000000,0.000000,False,False
2025-12-07 18:22:08.365,0.224540,0.295104,0.452735,0.580911,0.334763,3.476355,0.000000,0.000000,False,False
2025-12-07 18:22:08.409,0.226074,0.297405,0.533303,0.448157,0.359934,3.501527,0.000000,0.000000,False,False
2025-12-07 18:22:08.423,0.261739,0.320798,0.870222,0.811627,0.387999,3.529592,0.000000,0.000000,False,False
2025-12-07 18:22:08.471,0.264807,0.323099,0.759442,0.728313,0.417075,3.558668,0.000000,0.000000,False,False
2025-12-07 18:22:08.484,0.295104,0.353396,0.681621,0.603799,0.447818,3.589410,0.000000,0.000000,False,False
2025-12-07 18:22:08.533,0.297788,0.355697,0.680705,0.610208,0.480996,3.622589,0.000000,0.000000,False,False
2025-12-07 18:22:08.547,0.305842,0.361449,0.914168,0.593729,0.517571,3.659164,0.000000,0.000000,False,False
2025-12-07 18:22:08.593,0.309293,0.363750,0.959030,0.577249,0.557873,3.699466,0.000000,0.000000,False,False
2025-12-07 18:22:08.606,0.350711,0.396348,0.738384,0.594644,0.603801,3.745394,0.000000,0.000000,False,False
2025-12-07 18:22:08.646,0.353012,0.398649,0.591897,0.543374,0.654278,3.795870,0.000000,0.000000,False,False
2025-12-07 18:22:08.659,0.390212,0.423960,0.753033,0.570840,0.711860,3.853453,0.000000,0.000000,False,False
2025-12-07 18:22:08.700,0.392896,0.426261,0.636759,0.606546,0.775119,3.916712,0.000000,0.000000,False,False
2025-12-07 18:22:08.713,0.398266,0.432781,0.576333,0.757610,0.844398,3.985990,0.000000,0.000000,False,False
2025-12-07 18:22:08.757,0.400567,0.435465,0.749371,0.695354,0.920267,4.061859,0.000000,0.000000,False,False
2025-12-07 18:22:08.766,0.435849,0.458859,0.712749,0.435340,1.004500,4.146093,0.000000,0.000000,False,False
2025-12-07 18:22:08.811,0.436999,0.460009,0.698100,0.453651,1.095456,4.237049,0.000000,0.000000,False,False
2025-12-07 18:22:08.825,0.443135,0.465762,0.451820,0.510414,1.192690,4.334283,0.000000,0.000000,False,False
2025-12-07 18:22:08.867,0.460009,0.484937,0.510414,0.657816,1.294885,4.436478,0.000000,0.000000,False,False
2025-12-07 18:22:08.880,0.465378,0.491073,0.548867,0.806134,1.400460,4.542053,0.000000,0.000000,False,False
2025-12-07 18:22:08.926,0.467679,0.493757,0.582742,0.798810,1.507301,4.648894,0.000000,0.000000,False,False
2025-12-07 18:22:08.939,0.500660,0.519835,0.457313,0.519570,1.613477,4.755069,0.000000,0.000000,False,False
2025-12-07 18:22:08.983,0.501427,0.521369,0.470130,0.541543,1.717354,4.858947,0.000000,0.000000,False,False
2025-12-07 18:22:08.996,0.505646,0.525588,0.365759,0.325475,1.818403,4.959996,0.000000,0.000000,False,False
2025-12-07 18:22:09.041,0.521369,0.537093,0.488441,0.262303,1.916564,5.058157,0.000000,0.000000,False,False
2025-12-07 18:22:09.054,0.527505,0.541311,0.638590,0.615702,2.012420,5.154013,0.000000,0.000000,False,False
2025-12-07 18:22:09.099,0.529806,0.543612,0.703593,0.586404,2.106839,5.248432,0.000000,0.000000,False,False
2025-12-07 18:22:09.111,0.564705,0.577360,0.529641,0.448157,2.200497,5.342089,0.000000,0.000000,False,False
2025-12-07 18:22:09.157,0.566622,0.579278,0.428931,0.517739,2.294212,5.435804,0.000000,0.000000,False,False
2025-12-07 18:22:09.169,0.587331,0.601521,0.452735,0.445411,2.388696,5.530289,0.000000,0.000000,False,False
2025-12-07 18:22:09.216,0.588865,0.603822,0.384070,0.412451,2.484030,5.625622,0.000000,0.000000,False,False
2025-12-07 18:22:09.228,0.592317,0.606123,0.391394,0.394141,2.579635,5.721228,0.000000,0.000000,False,False
2025-12-07 18:22:09.274,0.593467,0.607657,0.353857,0.383154,2.675035,5.816628,0.000000,0.000000,False,False
2025-12-07 18:22:09.287,0.606506,0.618011,0.155184,0.079194,2.768594,5.910186,0.000000,0.000000,False,False
2025-12-07 18:22:09.335,0.606890,0.618011,0.094759,0.070954,2.859513,6.001106,0.000000,0.000000,False,False
2025-12-07 18:22:09.344,0.607273,0.618778,0.015106,0.060883,2.946761,6.088354,0.000000,0.000000,False,False
2025-12-07 18:22:09.389,0.608807,0.619162,-0.029755,0.059968,3.029082,6.170675,0.000000,0.000000,False,False
2025-12-07 18:22:09.403,0.608807,0.619162,0.024262,0.000458,3.106163,6.247755,0.000000,0.000000,False,False
2025-12-07 18:22:09.448,0.608807,0.619162,-0.100252,0.009613,3.177900,0.036307,0.000000,0.000000,False,False
2025-12-07 18:22:09.460,0.608424,0.619162,-0.039826,0.026093,3.244727,0.103135,0.000000,0.000000,False,False
2025-12-07 18:22:09.506,0.608424,0.619162,-0.027008,0.068208,3.307305,0.165712,0.000000,0.000000,False,False
2025-12-07 18:22:09.519,0.608424,0.619545,0.016022,0.016022,3.366724,0.225131,0.000000,0.000000,False,False
2025-12-07 18:22:09.567,0.608807,0.620696,0.023346,-0.044404,3.424206,0.282614,0.000000,0.000000,False,False
2025-12-07 18:22:09.580,0.608807,0.621079,0.083772,-0.003204,3.480850,0.339257,0.000000,0.000000,False,False
2025-12-07 18:22:09.627,0.608807,0.621079,0.028840,0.023346,3.537707,0.396114,0.000000,0.000000,False,False
2025-12-07 18:22:09.640,0.609191,0.631434,0.046235,0.150607,3.597668,0.456075,0.000000,0.000000,False,False
2025-12-07 18:22:09.684,0.609191,0.631817,0.008698,0.181735,3.659623,0.518030,0.000000,0.000000,False,False
2025-12-07 18:22:09.698,0.609574,0.633351,0.069123,0.145113,3.724385,0.582792,0.000000,0.000000,False,False
2025-12-07 18:22:09.747,0.613409,0.640254,0.050813,0.194553,3.792694,0.651101,0.000000,0.000000,False,False
2025-12-07 18:22:09.760,0.613793,0.641788,0.061799,0.109407,3.864358,0.722765,0.000000,0.000000,False,False
2025-12-07 18:22:09.809,0.613793,0.642172,0.075532,0.135042,3.939191,0.797598,0.000000,0.000000,False,False
2025-12-07 18:22:09.821,0.615710,0.655594,0.006867,0.418860,4.018530,0.876937,0.000000,0.000000,False,False
2025-12-07 18:22:09.872,0.615327,0.656361,0.005035,0.387732,4.100317,0.958725,0.000000,0.000000,False,False
2025-12-07 18:22:09.884,0.615710,0.660580,-0.015106,0.351110,4.184438,1.042846,0.000000,0.000000,False,False
2025-12-07 18:22:09.934,0.621463,0.669401,0.260472,0.055390,4.270315,1.128722,0.000000,0.000000,False,False
2025-12-07 18:22:09.944,0.623380,0.669401,0.294347,0.000458,4.357125,1.215532,0.000000,0.000000,False,False
2025-12-07 18:22:09.986,0.624147,0.669401,0.224765,-0.058137,4.444876,1.303284,0.000000,0.000000,False,False
2025-12-07 18:22:09.999,0.632584,0.675920,0.146944,0.342870,4.533565,1.391972,0.000000,0.000000,False,False
2025-12-07 18:22:10.041,0.632968,0.676687,0.094759,0.347448,4.623564,1.481971,0.000000,0.000000,False,False
2025-12-07 18:22:10.053,0.632968,0.680522,-0.089265,0.361181,4.715343,1.573750,0.000000,0.000000,False,False
2025-12-07 18:22:10.094,0.632584,0.690110,-0.031586,0.209201,4.809390,1.667798,0.000000,0.000000,False,False
2025-12-07 18:22:10.106,0.632584,0.692027,-0.028840,0.163424,4.906367,1.764774,0.000000,0.000000,False,False
2025-12-07 18:22:10.147,0.632968,0.692794,-0.041657,0.132296,5.007382,1.865789,0.000000,0.000000,False,False
2025-12-07 18:22:10.160,0.636419,0.703916,0.170748,0.155184,5.113325,1.971732,0.000000,0.000000,False,False
2025-12-07 18:22:10.201,0.636419,0.704299,0.193637,0.260472,5.225908,2.084315,0.000000,0.000000,False,False
2025-12-07 18:22:10.214,0.639871,0.706984,0.297093,0.227512,5.346426,2.204833,0.000000,0.000000,False,False
2025-12-07 18:22:10.256,0.644856,0.718105,-0.023346,0.337377,5.474351,2.332758,0.000000,0.000000,False,False
2025-12-07 18:22:10.269,0.645240,0.721557,0.075532,0.323644,5.608271,2.466678,0.000000,0.000000,False,False
2025-12-07 18:22:10.331,0.645240,0.723474,-0.009613,0.406043,5.744309,2.602717,0.000000,0.000000,False,False
2025-12-07 18:22:10.344,0.644089,0.734979,-0.047150,0.208286,5.875106,2.733513,0.000000,0.000000,False,False
2025-12-07 18:22:10.386,0.644473,0.735363,0.018769,0.240330,5.998077,2.856484,0.000000,0.000000,False,False
2025-12-07 18:22:10.399,0.644473,0.738047,0.011444,0.127718,6.109800,2.968208,0.000000,0.000000,False,False
2025-12-07 18:22:10.441,0.644856,0.739198,0.046235,0.056306,6.209640,3.068048,0.000000,0.000000,False,False
2025-12-07 18:22:10.454,0.645240,0.739581,0.058137,0.101167,0.014792,3.156384,0.000000,0.000000,False,False
2025-12-07 18:22:10.497,0.644856,0.739965,-0.075532,0.034333,0.092512,3.234104,0.000000,0.000000,False,False
2025-12-07 18:22:10.506,0.644473,0.747635,0.030671,0.161593,0.159742,3.301334,0.000000,0.000000,False,False
2025-12-07 18:22:10.549,0.644856,0.748018,0.008698,0.053559,0.220175,3.361768,0.000000,0.000000,False,False
