timestamp,left_angle,right_angle,left_velocity,right_velocity,phase_left,phase_right,assist_left,assist_right,motion_detected,assist_enabled
2025-12-07 17:37:16.526,-0.000192,-0.000192,-0.113069,-0.059052,0.000000,3.141593,0.000000,0.000000,False,False
2025-12-07 17:37:16.533,0.011313,0.000959,0.014191,-0.001373,0.000000,3.141593,0.000000,0.000000,False,False
2025-12-07 17:37:16.583,0.011313,0.000959,0.005035,0.064546,0.127963,3.267062,0.000000,0.000000,False,False
2025-12-07 17:37:16.595,0.011697,0.000959,0.089265,0.045319,0.210286,3.377753,0.000000,0.000000,False,False
2025-12-07 17:37:16.638,0.011313,0.001342,0.062715,0.072786,0.267267,3.478059,0.000000,0.000000,False,False
2025-12-07 17:37:16.651,0.011313,0.000959,0.048981,0.013275,0.310839,3.573110,0.000000,0.000000,False,False
2025-12-07 17:37:16.699,0.011313,0.000959,-0.030671,-0.048066,0.347514,3.667348,0.000000,0.000000,False,False
2025-12-07 17:37:16.712,0.011697,0.000959,-0.013275,-0.029755,0.381101,3.764504,0.000000,0.000000,False,False
2025-12-07 17:37:16.756,0.011697,0.000959,0.034333,-0.017853,0.413803,3.867381,0.000000,0.000000,False,False
2025-12-07 17:37:16.769,0.011313,0.000959,0.031586,-0.068208,0.447089,3.977723,0.000000,0.000000,False,False
2025-12-07 17:37:16.817,0.011697,0.000959,0.045319,-0.031586,0.482242,4.095988,0.000000,0.000000,False,False
2025-12-07 17:37:16.830,0.011313,0.000959,-0.017853,-0.032502,0.520019,4.221085,0.000000,0.000000,False,False
2025-12-07 17:37:16.877,0.011697,0.001342,0.003204,-0.011444,0.561371,4.350306,0.000000,0.000000,False,False
2025-12-07 17:37:16.887,0.011697,0.000959,-0.024262,0.029755,0.606970,4.480141,0.000000,0.000000,False,False
2025-12-07 17:37:16.934,0.011697,0.000959,-0.059052,0.024262,0.657541,4.607611,0.000000,0.000000,False,False
2025-12-07 17:37:16.947,0.012080,0.001342,-0.016938,0.024262,0.713857,4.732027,0.000000,0.000000,False,False
2025-12-07 17:37:16.988,0.012080,0.000959,-0.032502,-0.026093,0.776531,4.855472,0.000000,0.000000,False,False
2025-12-07 17:37:17.001,0.012080,0.000959,0.020600,-0.065461,0.846193,4.982205,0.000000,0.000000,False,False
2025-12-07 17:37:17.046,0.012080,0.000959,-0.011444,0.049897,0.923365,5.118176,0.000000,0.000000,False,False
2025-12-07 17:37:17.058,0.012080,0.000959,-0.071870,0.019684,1.008376,5.270862,0.000000,0.000000,False,False
2025-12-07 17:37:17.103,0.011697,0.000959,0.002289,-0.003204,1.101165,5.448388,0.000000,0.000000,False,False
2025-12-07 17:37:17.112,0.012080,0.000959,-0.005951,-0.046235,1.201225,5.654753,0.000000,0.000000,False,False
2025-12-07 17:37:17.157,0.012080,0.001342,0.040742,-0.014191,1.307132,5.878310,0.000000,0.000000,False,False
2025-12-07 17:37:17.170,0.012080,0.001342,0.044404,-0.025177,1.416670,6.086073,0.000000,0.000000,False,False
2025-12-07 17:37:17.216,0.012080,0.000959,0.020600,0.048066,1.527170,6.249546,0.000000,0.000000,False,False
2025-12-07 17:37:17.229,0.012080,0.001342,0.039826,-0.002289,1.636242,0.083902,0.000000,0.000000,False,False
2025-12-07 17:37:17.279,0.012080,0.000959,0.052644,-0.021515,1.742430,0.167445,0.000000,0.000000,False,False
2025-12-07 17:37:17.289,0.011697,0.000959,-0.015106,0.051728,1.845369,0.229405,0.000000,0.000000,False,False
2025-12-07 17:37:17.336,0.011697,0.000959,-0.006867,0.045319,1.945476,0.278545,0.000000,0.000000,False,False
2025-12-07 17:37:17.350,0.011697,0.000959,0.023346,-0.028840,2.043597,0.320524,0.000000,0.000000,False,False
2025-12-07 17:37:17.397,0.011697,0.000959,0.033417,0.003204,2.140738,0.358970,0.000000,0.000000,False,False
2025-12-07 17:37:17.410,0.012080,0.001342,0.063630,-0.018769,2.237842,0.396374,0.000000,0.000000,False,False
2025-12-07 17:37:17.454,0.012080,0.001342,-0.015106,0.055390,2.335755,0.434358,0.000000,0.000000,False,False
2025-12-07 17:37:17.467,0.012080,0.001342,-0.049897,0.030671,2.434928,0.474221,0.000000,0.000000,False,False
2025-12-07 17:37:17.513,0.012080,0.001342,-0.031586,0.026093,2.535284,0.517025,0.000000,0.000000,False,False
2025-12-07 17:37:17.525,0.012080,0.000959,-0.013275,-0.042573,2.636132,0.563616,0.000000,0.000000,False,False
2025-12-07 17:37:17.571,0.012464,0.001342,-0.014191,0.028840,2.736165,0.614947,0.000000,0.000000,False,False
2025-12-07 17:37:17.583,0.012464,0.001342,0.035248,0.037995,2.833902,0.671676,0.000000,0.000000,False,False
2025-12-07 17:37:17.636,0.012847,0.001342,-0.032502,-0.004120,2.927711,0.734440,0.000000,0.000000,False,False
2025-12-07 17:37:17.648,0.014765,0.001342,0.083772,0.023346,3.016019,0.803769,0.000000,0.000000,False,False
