timestamp,left_angle,right_angle,left_velocity,right_velocity,phase_left,phase_right,assist_left,assist_right,motion_detected,assist_enabled
2025-12-07 17:43:13.473,0.000575,-0.000192,0.024262,-0.046235,0.000000,3.141593,0.000000,0.000000,False,False
2025-12-07 17:43:13.480,-0.000192,-0.000192,0.011444,0.016938,0.000000,3.141593,0.000000,0.000000,False,False
2025-12-07 17:43:13.529,-0.000192,-0.000192,-0.005035,-0.004120,0.125625,3.267295,0.000000,0.000000,False,False
2025-12-07 17:43:13.542,-0.000192,-0.000575,-0.031586,-0.039826,0.206379,3.378267,0.000000,0.000000,False,False
2025-12-07 17:43:13.590,0.000192,-0.000575,0.035248,-0.016938,0.262366,3.478901,0.000000,0.000000,False,False
2025-12-07 17:43:13.603,-0.000192,-0.000575,0.010529,-0.045319,0.304993,3.574187,0.000000,0.000000,False,False
2025-12-07 17:43:13.650,-0.000192,-0.000192,-0.024262,0.000458,0.340767,3.668600,0.000000,0.000000,False,False
2025-12-07 17:43:13.662,0.000192,-0.000192,0.046235,0.057221,0.373433,3.765953,0.000000,0.000000,False,False
2025-12-07 17:43:13.718,-0.000192,-0.000192,-0.032502,0.016022,0.405078,3.869048,0.000000,0.000000,False,False
2025-12-07 17:43:13.731,0.000192,-0.000192,-0.036164,-0.013275,0.437367,3.979621,0.000000,0.000000,False,False
2025-12-07 17:43:13.778,0.000192,-0.000575,-0.067292,-0.013275,0.471308,4.098162,0.000000,0.000000,False,False
2025-12-07 17:43:13.791,0.000192,-0.000192,-0.032502,-0.086519,0.507786,4.223450,0.000000,0.000000,False,False
2025-12-07 17:43:13.838,0.000192,-0.000192,0.029755,0.098421,0.547575,4.352838,0.000000,0.000000,False,False
2025-12-07 17:43:13.851,0.000192,-0.000192,0.033417,-0.048066,0.591397,4.482728,0.000000,0.000000,False,False
2025-12-07 17:43:13.896,0.000192,-0.000575,-0.104829,-0.044404,0.639951,4.610217,0.000000,0.000000,False,False
2025-12-07 17:43:13.909,0.000192,-0.000192,-0.073701,0.037079,0.693918,4.734641,0.000000,0.000000,False,False
2025-12-07 17:43:13.955,0.000192,-0.000192,0.083772,-0.049897,0.753961,4.858138,0.000000,0.000000,False,False
2025-12-07 17:43:13.967,0.000192,-0.000192,-0.002289,0.005951,0.820697,4.985019,0.000000,0.000000,False,False
2025-12-07 17:43:14.009,0.000575,-0.000575,0.004120,0.029755,0.894714,5.121247,0.000000,0.000000,False,False
2025-12-07 17:43:14.022,0.000192,-0.000575,-0.005035,0.006867,0.976289,5.274341,0.000000,0.000000,False,False
2025-12-07 17:43:14.067,0.000192,-0.000192,-0.012360,-0.065461,1.065588,5.452444,0.000000,0.000000,False,False
2025-12-07 17:43:14.076,0.000192,-0.000192,-0.003204,-0.040742,1.162266,5.659336,0.000000,0.000000,False,False
2025-12-07 17:43:14.120,0.000192,-0.000192,-0.018769,-0.048066,1.265299,5.882843,0.000000,0.000000,False,False
2025-12-07 17:43:14.132,0.000192,-0.000575,-0.008698,-0.048981,1.372853,6.089710,0.000000,0.000000,False,False
2025-12-07 17:43:14.177,0.000192,-0.000575,0.038911,-0.055390,1.482466,6.252094,0.000000,0.000000,False,False
2025-12-07 17:43:14.190,0.000192,-0.000192,0.005035,0.084688,1.591640,0.085550,0.000000,0.000000,False,False
2025-12-07 17:43:14.237,0.000192,-0.000192,-0.005035,-0.025177,1.698549,0.168552,0.000000,0.000000,False,False
2025-12-07 17:43:14.249,0.000192,-0.000575,-0.003204,-0.044404,1.802401,0.230089,0.000000,0.000000,False,False
2025-12-07 17:43:14.293,0.000192,-0.000575,0.039826,-0.039826,1.903304,0.278954,0.000000,0.000000,False,False
2025-12-07 17:43:14.306,0.000192,-0.000575,0.004120,0.035248,2.001929,0.320747,0.000000,0.000000,False,False
2025-12-07 17:43:14.350,0.000192,-0.000192,0.015106,-0.064546,2.099196,0.359137,0.000000,0.000000,False,False
2025-12-07 17:43:14.363,0.000192,-0.000192,0.036164,-0.001373,2.196077,0.396432,0.000000,0.000000,False,False
