timestamp,left_angle,right_angle,left_velocity,right_velocity,phase_left,phase_right,assist_left,assist_right,motion_detected,assist_enabled
2025-12-07 17:31:54.005,0.000575,-0.000192,-0.024262,-0.039826,0.000000,3.141593,0.000000,0.000000,False,False
2025-12-07 17:31:54.012,0.004410,-0.000192,0.033417,-0.010529,0.000000,3.141593,0.000000,0.000000,False,False
2025-12-07 17:31:54.066,0.004027,-0.000192,-0.098421,0.005035,0.126482,3.267295,0.000000,0.000000,False,False
2025-12-07 17:31:54.078,0.004027,-0.000959,0.057221,-0.027924,0.207783,3.378344,0.000000,0.000000,False,False
2025-12-07 17:31:54.124,0.004027,-0.000959,0.029755,0.033417,0.264095,3.479046,0.000000,0.000000,False,False
2025-12-07 17:31:54.137,0.003643,-0.000959,-0.011444,-0.034333,0.307011,3.574395,0.000000,0.000000,False,False
2025-12-07 17:31:54.187,0.004027,-0.000959,-0.009613,0.050813,0.343145,3.668940,0.000000,0.000000,False,False
2025-12-07 17:31:54.200,0.004027,-0.000575,0.009613,-0.023346,0.376091,3.766354,0.000000,0.000000,False,False
2025-12-07 17:31:54.248,0.004027,-0.000959,0.005035,-0.027924,0.408120,3.869579,0.000000,0.000000,False,False
2025-12-07 17:31:54.261,0.003643,-0.000575,-0.032502,0.022431,0.440675,3.980219,0.000000,0.000000,False,False
2025-12-07 17:31:54.309,0.003643,-0.000575,0.005951,0.040742,0.474945,4.098776,0.000000,0.000000,False,False
2025-12-07 17:31:54.322,0.003260,-0.000575,-0.012360,-0.008698,0.511749,4.224123,0.000000,0.000000,False,False
2025-12-07 17:31:54.369,0.002876,-0.000575,-0.034333,-0.038911,0.551875,4.353552,0.000000,0.000000,False,False
2025-12-07 17:31:54.382,0.002876,-0.000192,0.035248,0.019684,0.596123,4.483433,0.000000,0.000000,False,False
2025-12-07 17:31:54.429,0.003260,-0.000575,0.043488,-0.042573,0.645254,4.610910,0.000000,0.000000,False,False
2025-12-07 17:31:54.442,0.002876,-0.000575,0.001373,-0.045319,0.699821,4.735337,0.000000,0.000000,False,False
2025-12-07 17:31:54.488,0.002876,-0.000575,-0.038911,-0.024262,0.760556,4.858847,0.000000,0.000000,False,False
2025-12-07 17:31:54.500,0.002876,-0.001342,-0.016938,-0.016022,0.828076,4.985741,0.000000,0.000000,False,False
2025-12-07 17:31:54.545,0.002876,-0.000959,-0.016938,0.099336,0.902909,5.122038,0.000000,0.000000,False,False
2025-12-07 17:31:54.558,0.002876,-0.000959,0.005035,-0.003204,0.985424,5.275241,0.000000,0.000000,False,False
2025-12-07 17:31:54.602,0.003260,-0.000959,0.013275,0.022431,1.075740,5.453446,0.000000,0.000000,False,False
2025-12-07 17:31:54.612,0.003260,-0.000575,-0.081941,0.074617,1.173399,5.660463,0.000000,0.000000,False,False
2025-12-07 17:31:54.654,0.002876,-0.000575,0.061799,0.047150,1.277250,5.883965,0.000000,0.000000,False,False
2025-12-07 17:31:54.667,0.002876,-0.000575,-0.049897,-0.038911,1.385388,6.090707,0.000000,0.000000,False,False
2025-12-07 17:31:54.710,0.002876,-0.000575,0.005951,-0.070954,1.495284,6.252876,0.000000,0.000000,False,False
2025-12-07 17:31:54.722,0.002876,-0.000575,-0.065461,-0.021515,1.604460,0.086069,0.000000,0.000000,False,False
2025-12-07 17:31:54.769,0.003260,-0.000575,-0.006867,-0.026093,1.711185,0.168891,0.000000,0.000000,False,False
2025-12-07 17:31:54.782,0.003260,-0.000192,0.022431,0.050813,1.814782,0.230466,0.000000,0.000000,False,False
