timestamp,left_angle,right_angle,left_velocity,right_velocity,phase_left,phase_right,assist_left,assist_right,motion_detected,assist_enabled
2025-12-07 18:15:27.897,0.018983,-0.000959,0.000458,0.018769,0.000000,3.141593,0.000000,0.000000,False,False
2025-12-07 18:15:27.907,0.017449,-0.017449,-0.047150,-0.058137,0.000000,3.141593,0.000000,0.000000,False,False
2025-12-07 18:15:27.957,0.017066,-0.017833,0.005951,-0.012360,0.132755,3.274348,0.000000,0.000000,False,False
2025-12-07 18:15:27.970,0.016299,-0.017449,-0.067292,-0.030671,0.217830,3.359423,0.000000,0.000000,False,False
2025-12-07 18:15:28.020,0.016299,-0.017449,-0.007782,-0.114900,0.276940,3.418533,0.000000,0.000000,False,False
2025-12-07 18:15:28.033,0.015532,-0.017449,-0.060883,-0.057221,0.322206,3.463798,0.000000,0.000000,False,False
2025-12-07 18:15:28.079,0.015148,-0.017449,-0.047150,0.007782,0.360477,3.502069,0.000000,0.000000,False,False
2025-12-07 18:15:28.092,0.015148,-0.017449,-0.030671,0.009613,0.395682,3.537275,0.000000,0.000000,False,False
2025-12-07 18:15:28.137,0.015148,-0.017833,0.023346,-0.003204,0.430249,3.571842,0.000000,0.000000,False,False
2025-12-07 18:15:28.149,0.014381,-0.017449,-0.026093,-0.017853,0.465467,3.607059,0.000000,0.000000,False,False
2025-12-07 18:15:28.198,0.014381,-0.017833,-0.046235,0.003204,0.502835,3.644428,0.000000,0.000000,False,False
2025-12-07 18:15:28.211,0.013231,-0.017449,-0.011444,0.005951,0.542954,3.684547,0.000000,0.000000,False,False
2025-12-07 18:15:28.261,0.013231,-0.017833,0.015106,0.068208,0.587048,3.728641,0.000000,0.000000,False,False
2025-12-07 18:15:28.274,0.013231,-0.017449,0.075532,0.016022,0.635763,3.777356,0.000000,0.000000,False,False
2025-12-07 18:15:28.326,0.013231,-0.017833,-0.016938,0.024262,0.690001,3.831594,0.000000,0.000000,False,False
2025-12-07 18:15:28.336,0.013231,-0.017833,-0.024262,0.014191,0.750435,3.892028,0.000000,0.000000,False,False
2025-12-07 18:15:28.379,0.013614,-0.017833,-0.039826,0.024262,0.817830,3.959423,0.000000,0.000000,False,False
2025-12-07 18:15:28.391,0.013231,-0.017833,0.032502,-0.033417,0.892696,4.034289,0.000000,0.000000,False,False
2025-12-07 18:15:28.432,0.012464,-0.017833,-0.015106,0.107576,0.975459,4.117052,0.000000,0.000000,False,False
2025-12-07 18:15:28.444,0.012080,-0.017833,-0.092927,-0.000458,1.066344,4.207936,0.000000,0.000000,False,False
2025-12-07 18:15:28.487,0.012464,-0.017833,0.018769,0.085603,1.165080,4.306672,0.000000,0.000000,False,False
2025-12-07 18:15:28.497,0.012464,-0.017833,0.004120,0.014191,1.270481,4.412073,0.000000,0.000000,False,False
2025-12-07 18:15:28.541,0.012464,-0.017833,0.051728,-0.007782,1.380472,4.522064,0.000000,0.000000,False,False
