timestamp,left_angle,right_angle,left_velocity,right_velocity,phase_left,phase_right,assist_left,assist_right,motion_detected,assist_enabled
2025-12-07 18:35:56.335,-0.022051,0.000959,-0.010529,-0.034333,0.000000,3.141593,0.000000,0.000000,False,False
2025-12-07 18:35:56.342,-0.018600,-0.000192,-0.031586,0.014191,0.000000,3.141593,0.000000,0.000000,False,False
2025-12-07 18:35:56.391,-0.018600,-0.000575,0.022431,-0.073701,0.122001,3.263594,0.000000,0.000000,False,False
2025-12-07 18:35:56.404,-0.017833,-0.000959,0.101167,0.005035,0.200677,3.342270,0.000000,0.000000,False,False
2025-12-07 18:35:56.446,-0.018216,-0.000959,-0.065461,0.012360,0.254977,3.396570,0.000000,0.000000,False,False
2025-12-07 18:35:56.459,-0.016299,-0.000575,0.047150,-0.073701,0.296556,3.438149,0.000000,0.000000,False,False
2025-12-07 18:35:56.503,-0.015915,-0.000575,0.033417,-0.059052,0.331332,3.472925,0.000000,0.000000,False,False
2025-12-07 18:35:56.515,-0.015148,-0.000959,0.094759,-0.059052,0.363053,3.504646,0.000000,0.000000,False,False
2025-12-07 18:35:56.561,-0.015148,-0.000575,0.113069,-0.026093,0.393599,3.535191,0.000000,0.000000,False,False
2025-12-07 18:35:56.574,-0.010546,-0.000192,0.128634,-0.011444,0.425339,3.566932,0.000000,0.000000,False,False
2025-12-07 18:35:56.623,-0.010163,0.000192,0.139620,-0.013275,0.458411,3.600003,0.000000,0.000000,False,False
2025-12-07 18:35:56.635,-0.008245,-0.000192,0.019684,0.007782,0.494150,3.635743,0.000000,0.000000,False,False
2025-12-07 18:35:56.680,-0.008245,-0.000192,-0.081941,0.009613,0.532861,3.674454,0.000000,0.000000,False,False
2025-12-07 18:35:56.693,-0.008245,-0.000192,-0.073701,0.026093,0.575290,3.716883,0.000000,0.000000,False,False
2025-12-07 18:35:56.739,-0.008245,-0.000192,-0.028840,0.071870,0.622142,3.763735,0.000000,0.000000,False,False
2025-12-07 18:35:56.752,-0.008245,-0.000192,0.055390,0.052644,0.674100,3.815693,0.000000,0.000000,False,False
2025-12-07 18:35:56.792,-0.008245,-0.000192,-0.054475,-0.022431,0.731824,3.873416,0.000000,0.000000,False,False
2025-12-07 18:35:56.804,-0.008245,-0.000192,0.042573,-0.056306,0.795933,3.937526,0.000000,0.000000,False,False
2025-12-07 18:35:56.844,-0.008245,-0.000575,-0.011444,-0.054475,0.867035,4.008627,0.000000,0.000000,False,False
2025-12-07 18:35:56.857,-0.008245,-0.000575,0.055390,-0.057221,0.945500,4.087093,0.000000,0.000000,False,False
2025-12-07 18:35:56.899,-0.008245,-0.000192,0.008698,0.027008,1.031500,4.173092,0.000000,0.000000,False,False
2025-12-07 18:35:56.908,-0.007862,-0.000192,-0.007782,-0.055390,1.124972,4.266565,0.000000,0.000000,False,False
2025-12-07 18:35:56.950,-0.008245,-0.000192,0.005035,0.024262,1.225112,4.366705,0.000000,0.000000,False,False
2025-12-07 18:35:56.963,-0.008245,-0.000192,0.005951,-0.027924,1.330481,4.472073,0.000000,0.000000,False,False
2025-12-07 18:35:57.010,-0.007478,-0.000192,-0.005035,-0.003204,1.438919,4.580511,0.000000,0.000000,False,False
