timestamp,left_angle,right_angle,left_velocity,right_velocity,phase_left,phase_right,assist_left,assist_right,motion_detected,assist_enabled
2025-12-07 17:59:18.280,0.004027,-0.000575,-0.099336,-0.043488,0.000000,3.141593,0.000000,0.000000,False,False
2025-12-07 17:59:18.289,0.004794,0.017449,0.047150,0.029755,0.000000,3.141593,0.000000,0.000000,False,False
2025-12-07 17:59:18.337,0.004794,0.017066,0.029755,-0.041657,0.123170,3.264763,0.000000,0.000000,False,False
2025-12-07 17:59:18.350,0.004410,0.017066,0.055390,-0.045319,0.202282,3.343874,0.000000,0.000000,False,False
2025-12-07 17:59:18.393,0.004410,0.017066,-0.080110,-0.018769,0.257229,3.398821,0.000000,0.000000,False,False
2025-12-07 17:59:18.405,0.004410,0.017066,-0.006867,0.047150,0.299397,3.440990,0.000000,0.000000,False,False
2025-12-07 17:59:18.451,0.004410,0.017066,0.034333,0.048066,0.335081,3.476674,0.000000,0.000000,False,False
2025-12-07 17:59:18.465,0.004410,0.017066,-0.043488,-0.073701,0.367903,3.509496,0.000000,0.000000,False,False
2025-12-07 17:59:18.509,0.004410,0.017066,-0.019684,-0.019684,0.400095,3.541688,0.000000,0.000000,False,False
2025-12-07 17:59:18.522,0.004410,0.017066,0.006867,-0.052644,0.433162,3.574754,0.000000,0.000000,False,False
2025-12-07 17:59:18.573,0.004410,0.017066,-0.070954,-0.010529,0.468222,3.609815,0.000000,0.000000,False,False
2025-12-07 17:59:18.586,0.004027,0.017066,-0.064546,0.047150,0.506131,3.647724,0.000000,0.000000,False,False
2025-12-07 17:59:18.634,0.004410,0.017066,0.053559,0.074617,0.547867,3.689460,0.000000,0.000000,False,False
2025-12-07 17:59:18.647,0.004410,0.017066,0.001373,-0.002289,0.594146,3.735739,0.000000,0.000000,False,False
2025-12-07 17:59:18.691,0.004410,0.017449,0.089265,0.031586,0.645690,3.787282,0.000000,0.000000,False,False
2025-12-07 17:59:18.704,0.004410,0.016682,0.049897,-0.020600,0.703473,3.845066,0.000000,0.000000,False,False
2025-12-07 17:59:18.743,0.004027,0.016682,0.002289,-0.053559,0.768058,3.909651,0.000000,0.000000,False,False
2025-12-07 17:59:18.756,0.004027,0.016682,-0.069123,0.076448,0.840215,3.981808,0.000000,0.000000,False,False
2025-12-07 17:59:18.796,0.004027,0.016682,-0.007782,0.000458,0.920533,4.062125,0.000000,0.000000,False,False
2025-12-07 17:59:18.809,0.004027,0.016682,0.030671,-0.053559,1.009385,4.150978,0.000000,0.000000,False,False
2025-12-07 17:59:18.852,0.004027,0.016682,0.041657,-0.005951,1.106755,4.248348,0.000000,0.000000,False,False
2025-12-07 17:59:18.861,0.004027,0.016299,0.057221,-0.091096,1.212021,4.353614,0.000000,0.000000,False,False
2025-12-07 17:59:18.903,0.004027,0.016299,0.024262,0.028840,1.323583,4.465175,0.000000,0.000000,False,False
2025-12-07 17:59:18.916,0.003260,0.016299,-0.064546,-0.040742,1.438923,4.580515,0.000000,0.000000,False,False
2025-12-07 17:59:18.957,0.003643,0.016299,0.031586,-0.047150,1.555180,4.696773,0.000000,0.000000,False,False
2025-12-07 17:59:18.970,0.003643,0.015915,0.030671,-0.039826,1.669841,4.811434,0.000000,0.000000,False,False
2025-12-07 17:59:19.012,0.003643,0.015915,0.033417,0.037079,1.781538,4.923130,0.000000,0.000000,False,False
