timestamp,left_angle,right_angle,left_velocity,right_velocity,phase_left,phase_right,assist_left,assist_right,motion_detected,assist_enabled
2025-12-07 18:33:55.280,0.034707,0.006711,0.011444,0.007782,0.000000,3.141593,0.000000,0.000000,False,False
2025-12-07 18:33:55.287,0.045061,0.006711,0.001373,-0.029755,0.000000,3.141593,0.000000,0.000000,False,False
2025-12-07 18:33:55.335,0.045061,0.006711,-0.010529,0.021515,0.133456,3.275049,0.000000,0.000000,False,False
2025-12-07 18:33:55.348,0.045061,0.008245,-0.046235,0.054475,0.218902,3.360495,0.000000,0.000000,False,False
2025-12-07 18:33:55.389,0.045061,0.008245,0.063630,-0.004120,0.278293,3.419886,0.000000,0.000000,False,False
2025-12-07 18:33:55.402,0.044678,0.010163,-0.064546,0.154269,0.323507,3.465100,0.000000,0.000000,False,False
2025-12-07 18:33:55.446,0.044678,0.010546,-0.010529,0.084688,0.361802,3.503394,0.000000,0.000000,False,False
2025-12-07 18:33:55.459,0.044678,0.011313,0.023346,0.113985,0.396935,3.538528,0.000000,0.000000,False,False
2025-12-07 18:33:55.501,0.044678,0.011697,0.014191,0.138705,0.431357,3.572949,0.000000,0.000000,False,False
2025-12-07 18:33:55.512,0.044294,0.017449,-0.058137,0.091096,0.465585,3.607178,0.000000,0.000000,False,False
2025-12-07 18:33:55.557,0.044294,0.017449,-0.010529,0.102083,0.502098,3.643691,0.000000,0.000000,False,False
2025-12-07 18:33:55.570,0.044294,0.018600,-0.090181,0.127718,0.541559,3.683151,0.000000,0.000000,False,False
2025-12-07 18:33:55.619,0.043911,0.018983,-0.005951,-0.015106,0.584854,3.726446,0.000000,0.000000,False,False
2025-12-07 18:33:55.632,0.043911,0.018983,0.032502,0.013275,0.632878,3.774470,0.000000,0.000000,False,False
2025-12-07 18:33:55.679,0.043527,0.018983,-0.014191,-0.075532,0.686295,3.827888,0.000000,0.000000,False,False
2025-12-07 18:33:55.692,0.043527,0.018216,-0.031586,0.065461,0.746010,3.887603,0.000000,0.000000,False,False
2025-12-07 18:33:55.733,0.043527,0.018216,0.059052,0.083772,0.812576,3.954169,0.000000,0.000000,False,False
2025-12-07 18:33:55.746,0.043144,0.019367,-0.075532,-0.081941,0.886391,4.027984,0.000000,0.000000,False,False
2025-12-07 18:33:55.787,0.043144,0.019367,0.032502,-0.084688,0.968149,4.109742,0.000000,0.000000,False,False
2025-12-07 18:33:55.799,0.043144,0.018600,-0.022431,0.012360,1.058120,4.199713,0.000000,0.000000,False,False
2025-12-07 18:33:55.842,0.042760,0.018983,0.017853,0.023346,1.155828,4.297421,0.000000,0.000000,False,False
2025-12-07 18:33:55.851,0.042760,0.019367,0.049897,0.027008,1.260281,4.401874,0.000000,0.000000,False,False
2025-12-07 18:33:55.896,0.042760,0.019367,-0.000458,-0.029755,1.369565,4.511158,0.000000,0.000000,False,False
2025-12-07 18:33:55.908,0.042760,0.018983,0.023346,-0.087434,1.481019,4.622612,0.000000,0.000000,False,False
2025-12-07 18:33:55.950,0.043144,0.019367,0.010529,0.022431,1.591886,4.733478,0.000000,0.000000,False,False
2025-12-07 18:33:55.963,0.043144,0.018983,-0.017853,0.018769,1.700185,4.841778,0.000000,0.000000,False,False
2025-12-07 18:33:56.007,0.043527,0.018983,0.033417,0.025177,1.805083,4.946675,0.000000,0.000000,False,False
2025-12-07 18:33:56.020,0.043527,0.019367,0.035248,-0.006867,1.906779,5.048372,0.000000,0.000000,False,False
2025-12-07 18:33:56.062,0.043144,0.019367,0.010529,0.040742,2.006063,5.147656,0.000000,0.000000,False,False
2025-12-07 18:33:56.074,0.043144,0.018983,-0.009613,-0.030671,2.103911,5.245504,0.000000,0.000000,False,False
2025-12-07 18:33:56.118,0.041610,0.018600,-0.078279,0.123140,2.201538,5.343130,0.000000,0.000000,False,False
2025-12-07 18:33:56.131,0.040076,0.019367,-0.154269,0.054475,2.300053,5.441646,0.000000,0.000000,False,False
2025-12-07 18:33:56.173,0.039692,0.019367,-0.172580,0.070954,2.399885,5.541477,0.000000,0.000000,False,False
2025-12-07 18:33:56.186,0.036241,0.019367,-0.080110,0.058137,2.501630,5.643223,0.000000,0.000000,False,False
2025-12-07 18:33:56.229,0.036241,0.019367,-0.071870,0.016938,2.604263,5.745855,0.000000,0.000000,False,False
2025-12-07 18:33:56.242,0.035474,0.018983,-0.010529,0.035248,2.706690,5.848283,0.000000,0.000000,False,False
2025-12-07 18:33:56.284,0.035474,0.018983,0.090181,-0.035248,2.807257,5.948850,0.000000,0.000000,False,False
2025-12-07 18:33:56.297,0.035474,0.018600,-0.004120,0.044404,2.904209,6.045801,0.000000,0.000000,False,False
2025-12-07 18:33:56.339,0.035474,0.018983,-0.013275,0.000458,2.996251,6.137843,0.000000,0.000000,False,False
2025-12-07 18:33:56.352,0.035857,0.018983,0.077363,-0.056306,3.082251,6.223844,0.000000,0.000000,False,False
2025-12-07 18:33:56.395,0.035857,0.018983,0.009613,-0.038911,3.161933,0.020340,0.000000,0.000000,False,False
